transactionID,carrierID,customerID,amount,date
8356,1,68,18.8,2009-02-24 08:46:45
8357,1,866,9.5,2007-07-20 13:05:41
8358,3,922,17.35,2009-05-04 05:33:48
8359,3,881,12.18,2005-07-30 12:24:17
8360,2,88,17.07,2009-08-25 16:52:22
8361,1,379,16.81,2006-04-02 13:59:39
8362,1,626,5.83,2007-03-01 03:20:13
8363,1,841,18.3,2006-03-29 06:00:03
8364,2,399,19.9,2009-08-26 11:09:05
8365,2,302,11.11,2006-06-06 11:10:19
8366,3,721,12.32,2007-09-20 03:31:15
8367,3,922,10.35,2007-04-04 00:37:17
8368,2,118,11.47,2008-02-15 03:18:11
8369,3,603,14.45,2008-06-08 03:04:58
8370,2,71,6.4,2008-10-02 17:19:22
8371,1,624,7.91,2008-11-27 03:52:55
8372,1,424,14.42,2009-02-25 00:22:47
8373,3,884,9.52,2005-07-12 05:24:57
8374,3,388,19.04,2006-08-05 18:41:00
8375,2,862,19.74,2008-11-15 16:46:01
8376,2,625,13.44,2007-02-22 03:25:07
8377,3,150,13.3,2007-03-13 23:52:17
8378,1,564,17.16,2005-06-09 11:42:43
8379,2,469,19.0,2007-12-14 09:33:53
8380,3,596,13.14,2005-08-26 05:54:49
8381,3,761,5.5,2009-01-16 13:50:58
8382,2,816,10.17,2007-11-10 10:27:39
8383,1,241,13.97,2006-01-20 09:43:21
8384,1,742,19.1,2006-09-29 19:26:02
8385,1,553,8.13,2008-03-09 04:09:57
8386,2,349,14.34,2008-09-14 05:49:51
8387,1,965,19.6,2006-11-20 15:02:06
8388,1,648,9.3,2007-07-29 06:44:51
8389,1,33,8.89,2005-09-28 04:20:58
8390,3,990,10.95,2005-05-17 17:17:43
8391,2,836,18.51,2006-03-10 10:35:37
8392,3,323,8.53,2009-03-10 21:52:44
8393,2,334,10.97,2007-02-02 09:46:52
8394,1,963,11.12,2005-09-17 12:29:46
8395,3,218,17.73,2009-09-07 07:27:26
8396,3,532,11.7,2008-11-05 19:22:01
8397,1,50,12.85,2007-10-12 06:51:02
8398,1,945,19.8,2007-09-03 08:42:16
8399,3,584,10.28,2006-06-15 16:06:24
8400,3,154,11.04,2007-10-07 18:03:53
8401,2,41,12.11,2007-09-08 16:21:55
8402,3,469,12.05,2006-05-11 22:32:42
8403,2,410,6.2,2005-03-20 11:16:51
8404,3,418,14.46,2007-03-01 16:30:36
8405,3,506,11.43,2005-09-11 08:46:53
8406,2,392,11.73,2006-06-25 03:22:11
8407,1,709,16.33,2006-03-24 22:07:27
8408,3,416,10.69,2005-09-25 13:23:46
8409,3,581,12.59,2009-07-06 11:45:09
8410,3,105,17.49,2009-08-30 11:39:17
8411,2,814,17.27,2005-10-10 14:05:28
8412,3,268,9.53,2006-09-23 16:40:55
8413,1,797,14.59,2006-03-03 18:39:10
8414,3,758,18.57,2005-02-23 17:18:02
8415,1,909,16.13,2007-02-01 00:17:55
8416,2,376,18.39,2009-08-18 06:28:17
8417,2,840,5.85,2009-01-28 03:45:30
8418,2,93,14.41,2007-02-11 02:54:28
8419,3,949,16.82,2005-01-07 04:28:59
8420,1,318,16.24,2009-10-25 15:27:09
8421,3,162,14.87,2007-01-18 17:42:27
8422,2,861,5.56,2005-01-24 05:57:54
8423,3,539,17.23,2009-04-21 12:47:34
8424,1,925,13.32,2005-12-19 18:02:45
8425,2,785,7.31,2009-06-25 19:32:17
8426,3,899,12.31,2009-06-20 10:18:42
8427,1,359,12.02,2009-12-11 16:37:39
8428,1,470,12.61,2005-03-19 08:11:20
8429,1,576,15.33,2007-09-19 17:26:54
8430,3,257,7.57,2007-12-11 22:40:46
8431,3,315,17.73,2006-01-05 18:05:28
8432,3,539,6.89,2007-08-27 13:46:16
8433,1,160,10.3,2006-05-11 23:58:14
8434,2,31,11.83,2007-05-04 16:56:32
8435,3,910,8.25,2009-12-28 07:39:02
8436,2,468,9.69,2006-07-03 10:16:44
8437,3,441,11.81,2005-03-06 13:19:59
8438,1,604,17.14,2008-08-12 17:14:15
8439,2,509,14.55,2005-03-30 18:23:29
8440,1,389,18.25,2007-10-17 08:17:03
8441,3,100,15.55,2009-03-11 02:54:12
8442,3,777,19.18,2006-07-12 00:06:17
8443,1,484,5.02,2005-11-26 10:07:00
8444,1,986,7.8,2009-10-11 09:05:02
8445,3,411,16.13,2008-08-22 02:18:57
8446,3,852,19.96,2009-09-11 16:07:55
8447,2,377,5.56,2005-06-15 05:08:28
8448,1,507,11.27,2006-01-03 01:49:58
8449,3,568,11.02,2007-08-02 03:33:58
8450,3,500,15.22,2008-07-26 15:19:11
8451,3,195,13.77,2007-01-27 06:22:15
8452,3,83,8.61,2008-10-26 10:08:35
8453,1,734,12.01,2007-01-08 15:08:19
8454,1,580,13.42,2005-01-10 02:51:28
8455,1,109,11.44,2007-03-16 10:44:54
8456,2,380,6.51,2009-05-10 02:12:55
8457,2,243,15.53,2008-12-25 11:31:56
8458,3,209,15.56,2006-07-01 05:17:53
8459,2,829,19.47,2008-05-07 12:40:38
8460,1,41,7.79,2005-03-20 05:37:09
8461,2,306,7.98,2007-11-18 14:49:20
8462,3,317,7.36,2006-08-19 01:32:47
8463,1,612,11.84,2006-01-12 08:11:01
8464,3,401,16.79,2008-12-16 01:27:21
8465,3,34,16.49,2007-05-31 20:50:28
8466,2,508,10.74,2007-11-06 02:57:26
8467,1,873,8.09,2009-06-22 14:32:51
8468,1,704,8.27,2007-04-18 17:50:07
8469,3,472,7.11,2009-12-10 22:54:02
8470,2,724,9.26,2008-07-01 09:36:01
8471,3,347,9.37,2008-05-03 12:37:57
8472,1,481,6.87,2008-07-10 19:17:40
8473,1,544,10.93,2005-07-20 21:15:54
8474,1,886,8.65,2005-10-13 04:50:09
8475,1,559,13.74,2007-02-04 06:22:44
8476,1,512,17.86,2008-08-18 09:47:05
8477,3,965,8.41,2005-05-28 19:22:48
8478,3,690,18.27,2009-02-19 23:51:58
8479,3,234,6.4,2007-06-08 18:43:57
8480,1,161,7.96,2009-03-17 10:46:17
8481,3,558,17.54,2006-12-11 18:17:42
8482,2,575,5.91,2006-08-28 03:54:04
8483,3,245,14.21,2006-01-07 05:15:07
8484,2,244,17.99,2009-12-10 04:17:13
8485,1,129,16.79,2006-10-02 17:40:52
8486,2,290,14.39,2005-08-07 21:06:44
8487,1,957,13.41,2005-05-16 00:39:58
8488,3,217,17.38,2005-07-30 13:37:59
8489,1,257,19.5,2006-01-09 18:44:38
8490,3,640,17.99,2008-12-22 14:43:08
8491,3,453,19.99,2007-06-09 18:11:10
8492,1,552,9.61,2007-07-04 07:06:38
8493,2,275,5.03,2008-03-28 12:13:25
8494,3,364,16.5,2007-12-12 20:18:23
8495,1,371,15.77,2008-08-24 07:50:45
8496,1,192,19.05,2005-07-12 05:49:04
8497,1,471,17.43,2009-11-07 01:00:21
8498,1,455,6.45,2008-05-18 17:46:52
8499,3,566,14.13,2009-08-16 00:09:09
8500,3,713,12.31,2009-10-18 23:54:40
8501,3,945,13.14,2009-12-24 21:14:06
8502,1,227,9.68,2006-12-08 07:27:21
8503,3,677,7.53,2009-05-06 17:03:30
8504,1,108,6.37,2007-10-26 08:14:01
8505,1,671,13.26,2006-10-03 06:49:07
8506,1,200,13.57,2007-12-31 11:12:59
8507,3,413,8.82,2006-01-24 08:58:49
8508,3,550,12.03,2009-09-30 00:33:35
8509,3,52,5.36,2005-09-09 13:18:55
8510,3,942,11.89,2005-12-19 12:24:58
8511,1,525,17.08,2009-11-29 04:20:13
8512,1,99,19.67,2008-03-08 05:11:04
8513,2,796,11.8,2007-02-15 13:28:17
8514,1,731,10.3,2005-04-01 18:54:33
8515,3,461,7.57,2006-10-17 00:19:40
8516,1,352,17.39,2006-06-11 22:55:59
8517,2,872,15.37,2006-06-22 06:58:48
8518,2,85,17.11,2009-01-08 15:36:21
8519,1,600,7.59,2009-01-30 05:23:26
8520,2,54,19.16,2006-09-08 08:51:49
8521,1,137,12.74,2005-01-08 20:31:46
8522,1,415,17.73,2008-12-10 09:38:42
8523,1,94,15.22,2007-12-11 13:01:19
8524,1,522,12.95,2008-09-18 10:35:04
8525,3,138,12.51,2009-08-28 06:02:27
8526,2,446,17.16,2008-12-28 09:16:54
8527,2,80,9.03,2009-01-20 01:31:36
8528,1,724,10.2,2009-05-20 02:32:28
8529,3,7,15.23,2008-04-03 03:33:06
8530,2,177,14.35,2005-02-10 10:56:05
8531,3,306,16.59,2006-04-22 13:23:08
8532,3,285,10.67,2005-06-27 06:17:47
8533,2,767,8.74,2007-04-21 02:45:55
8534,3,506,6.78,2005-02-03 04:26:25
8535,2,265,19.54,2008-03-22 10:23:26
8536,2,764,9.44,2005-01-11 13:47:26
8537,3,944,11.65,2009-07-29 13:21:13
8538,2,426,15.67,2008-04-12 14:36:37
8539,1,415,15.12,2009-10-26 19:59:15
8540,1,1,14.26,2007-04-06 13:59:07
8541,2,930,8.71,2005-03-03 13:20:02
8542,3,109,12.45,2008-12-12 03:36:24
8543,2,133,12.1,2009-02-12 11:43:48
8544,2,18,8.58,2009-02-10 17:49:06
8545,1,659,10.05,2008-02-28 16:53:01
8546,1,870,11.08,2007-07-28 09:01:28
8547,1,92,5.83,2009-08-07 21:40:11
8548,2,254,5.81,2005-05-30 19:34:41
8549,3,112,14.38,2007-05-14 18:51:38
8550,3,533,12.13,2005-06-22 17:37:50
8551,1,780,7.21,2009-05-11 01:33:05
8552,3,803,18.42,2008-04-13 01:27:16
8553,2,9,5.16,2009-12-11 18:55:12
8554,1,167,9.93,2007-09-12 21:10:25
8555,2,388,12.03,2008-09-28 18:46:54
8556,3,123,11.68,2007-03-25 09:02:59
8557,1,216,13.09,2007-06-13 21:46:35
8558,2,624,11.69,2007-12-20 06:40:22
8559,1,192,18.73,2009-07-15 20:03:47
8560,3,126,16.38,2007-04-20 04:46:59
8561,3,895,11.01,2005-01-28 14:44:06
8562,3,514,16.7,2005-04-27 02:58:03
8563,2,251,16.41,2008-12-26 15:46:27
8564,1,288,9.31,2005-09-10 06:34:40
8565,2,906,10.64,2007-05-14 10:32:16
8566,1,974,8.58,2009-07-31 12:07:50
8567,2,998,9.91,2007-08-19 16:04:14
8568,2,28,9.34,2008-07-28 23:51:32
8569,3,373,11.85,2005-12-08 05:37:07
8570,3,322,18.33,2005-12-24 19:18:16
8571,2,749,8.74,2007-01-04 19:09:44
8572,3,908,5.84,2005-08-23 23:43:05
8573,3,277,14.07,2009-02-16 00:53:58
8574,1,636,5.63,2005-12-29 20:10:53
8575,3,440,5.64,2008-09-13 21:14:14
8576,2,151,16.77,2008-01-19 06:35:40
8577,3,913,9.51,2008-04-15 00:48:12
8578,1,630,8.76,2006-08-24 19:10:37
8579,2,428,15.08,2009-02-20 03:01:54
8580,3,413,10.35,2005-02-25 07:11:57
8581,2,499,17.53,2006-04-29 13:32:58
8582,3,413,14.59,2005-12-14 20:47:01
8583,1,391,12.52,2006-11-22 16:20:14
8584,3,235,8.03,2008-06-30 18:05:44
8585,1,520,7.75,2006-05-07 00:46:21
8586,2,449,9.51,2006-12-21 13:08:36
8587,1,942,11.82,2005-08-30 23:03:58
8588,3,273,7.18,2006-09-04 19:51:57
8589,3,6,16.5,2009-02-22 02:24:05
8590,3,227,5.19,2009-08-01 08:59:34
8591,1,897,18.02,2009-06-30 22:07:01
8592,1,246,19.96,2008-10-12 01:52:10
8593,1,510,11.5,2009-08-11 00:44:51
8594,3,744,12.58,2005-09-24 17:35:36
8595,2,758,9.52,2006-02-04 21:33:17
8596,1,731,17.02,2008-09-06 14:15:02
8597,3,441,16.68,2006-08-31 09:35:40
8598,1,178,7.47,2006-09-13 05:53:16
8599,2,326,8.08,2008-10-04 01:30:15
8600,2,297,13.02,2006-04-20 21:42:40
8601,3,197,7.07,2008-07-18 05:16:06
8602,1,856,18.13,2006-10-21 11:43:08
8603,2,278,19.22,2006-01-02 12:25:26
8604,1,913,10.95,2006-03-25 13:32:56
8605,1,44,11.02,2006-09-27 01:50:51
8606,2,157,12.16,2009-12-05 11:03:28
8607,2,916,12.45,2006-11-27 03:25:49
8608,3,138,17.82,2005-04-04 18:27:02
8609,1,852,13.28,2007-08-18 10:19:38
8610,1,233,7.24,2007-12-07 05:02:32
8611,1,244,10.47,2009-01-06 21:26:25
8612,3,55,5.17,2008-01-07 01:55:32
8613,3,312,18.79,2009-07-30 10:50:24
8614,3,621,6.57,2006-03-02 05:10:05
8615,2,542,11.28,2007-07-12 02:40:33
8616,3,340,19.99,2007-03-27 08:27:21
8617,2,347,8.1,2009-11-03 23:15:24
8618,1,534,7.68,2007-04-23 19:52:11
8619,2,842,13.33,2009-05-21 12:46:34
8620,3,120,14.08,2007-04-06 02:57:35
8621,1,756,15.83,2005-02-22 01:51:28
8622,3,568,14.25,2007-05-30 21:56:27
8623,3,796,15.82,2008-08-01 17:40:06
8624,2,133,14.88,2006-08-10 21:15:20
8625,1,883,19.31,2005-01-14 23:28:02
8626,3,410,15.18,2006-09-24 08:00:49
8627,2,178,8.5,2005-05-11 19:28:59
8628,3,374,18.99,2009-12-14 13:43:48
8629,3,285,10.64,2008-07-17 07:05:33
8630,1,13,6.3,2009-11-01 14:08:34
8631,1,892,15.26,2007-03-25 06:40:52
8632,2,658,18.81,2005-03-29 04:33:33
8633,3,778,14.21,2009-07-30 00:32:56
8634,2,867,10.82,2007-04-19 07:36:33
8635,3,774,15.67,2005-02-17 00:53:06
8636,1,124,12.98,2007-07-22 01:28:30
8637,1,810,18.56,2005-03-28 04:19:05
8638,2,920,19.98,2009-06-09 08:49:14
8639,3,348,17.34,2006-03-08 15:26:40
8640,3,280,15.89,2007-05-24 04:51:06
8641,3,574,15.49,2005-11-17 22:11:38
8642,1,851,13.74,2008-03-27 23:37:28
8643,3,598,18.94,2006-07-12 06:53:02
8644,2,819,15.08,2007-06-16 20:24:37
8645,3,673,15.74,2009-07-03 22:21:32
8646,1,179,11.03,2009-11-20 03:11:52
8647,3,654,13.45,2009-10-25 10:25:14
8648,1,977,19.8,2007-01-15 10:57:39
8649,1,317,11.41,2005-10-25 02:00:08
8650,3,859,19.26,2006-08-01 22:14:44
8651,1,225,19.06,2009-01-16 12:31:25
8652,3,188,16.5,2006-04-06 23:55:00
8653,2,395,19.28,2008-07-08 01:31:34
8654,1,454,5.29,2009-02-12 09:50:07
8655,1,412,7.58,2007-02-13 12:35:58
8656,3,247,19.98,2005-01-16 21:34:14
8657,1,56,7.85,2007-08-17 22:41:50
8658,1,569,14.32,2005-05-26 03:34:24
8659,3,544,10.97,2007-08-30 11:05:42
8660,3,461,6.49,2008-09-30 02:24:15
8661,1,626,7.4,2006-04-09 05:30:36
8662,3,264,10.93,2005-06-28 14:35:39
8663,3,688,8.21,2005-06-01 18:36:27
8664,1,818,15.74,2007-05-08 13:41:33
8665,1,586,17.49,2006-12-13 19:35:15
8666,3,700,9.15,2008-02-12 23:36:40
8667,3,944,17.26,2009-05-14 14:55:34
8668,2,265,16.56,2009-01-31 02:57:19
8669,2,853,13.27,2009-02-13 13:25:44
8670,1,265,16.32,2005-08-26 06:48:14
8671,1,727,9.73,2006-05-26 13:33:07
8672,1,967,8.5,2006-10-15 20:27:02
8673,2,515,17.59,2005-09-19 17:17:48
8674,2,76,14.81,2009-04-23 23:14:42
8675,1,419,10.79,2008-10-25 08:24:08
8676,3,598,18.21,2009-10-30 17:44:44
8677,3,207,17.08,2008-12-14 07:36:21
8678,2,219,13.13,2009-09-20 03:55:14
8679,2,240,11.11,2006-11-29 15:12:39
8680,1,705,17.75,2008-08-12 16:34:04
8681,3,677,18.16,2008-11-29 09:20:45
8682,3,470,13.71,2005-03-06 18:33:07
8683,3,576,6.32,2009-05-22 16:41:10
8684,2,212,18.24,2008-05-21 11:00:25
8685,2,617,11.78,2008-12-18 23:50:49
8686,1,470,13.1,2005-05-28 07:00:17
8687,1,929,7.81,2005-03-20 08:43:05
8688,1,18,5.24,2008-07-11 18:08:52
8689,1,811,16.89,2007-09-20 22:47:30
8690,1,771,6.91,2005-09-17 15:44:31
8691,2,855,16.02,2006-12-17 23:26:11
8692,2,370,10.87,2008-04-12 15:22:45
8693,1,58,6.17,2006-01-28 19:02:08
8694,3,714,9.72,2008-09-05 18:06:40
8695,3,820,12.0,2007-10-10 08:45:38
8696,2,320,17.83,2005-03-14 02:03:24
8697,2,254,16.74,2008-10-13 07:42:17
8698,2,926,19.41,2005-02-20 01:19:11
8699,3,574,11.39,2006-06-09 07:54:30
8700,2,855,10.91,2005-10-17 23:10:10
8701,3,65,17.94,2005-01-03 08:15:48
8702,2,676,19.65,2008-09-12 20:53:42
8703,1,483,12.73,2007-03-30 02:19:56
8704,1,590,18.75,2005-10-31 02:03:13
8705,2,981,19.97,2007-06-11 21:35:56
8706,3,224,5.79,2005-01-28 11:13:32
8707,1,488,12.41,2005-07-31 09:09:12
8708,3,9,6.35,2005-05-01 05:39:54
8709,1,397,5.62,2005-04-05 18:45:07
8710,1,813,10.52,2007-07-17 08:13:10
8711,3,284,9.04,2007-09-15 05:04:09
8712,1,990,5.8,2009-06-21 03:43:10
8713,3,443,18.81,2007-12-30 05:13:12
8714,2,155,16.67,2007-06-20 13:10:11
8715,2,235,14.14,2007-09-20 21:59:05
8716,2,360,15.19,2008-02-14 21:52:36
8717,3,484,5.35,2007-09-22 19:13:39
8718,1,623,7.25,2009-07-17 07:50:57
8719,1,157,16.48,2005-01-23 22:55:31
8720,2,681,17.82,2006-11-26 23:13:34
8721,3,987,19.97,2006-02-16 09:32:30
8722,3,394,13.41,2008-03-15 23:39:10
8723,1,203,16.22,2007-04-02 17:44:20
8724,1,828,6.51,2006-11-06 08:44:25
8725,2,172,6.32,2007-10-21 21:16:18
8726,3,6,15.3,2008-03-15 16:04:56
8727,3,678,15.74,2007-07-18 01:56:36
8728,1,54,11.43,2005-08-10 06:01:25
8729,3,223,9.55,2005-08-25 04:13:41
8730,3,154,12.36,2009-10-07 22:33:48
8731,2,801,6.34,2005-04-20 19:28:26
8732,2,417,15.64,2006-04-13 00:13:13
8733,2,129,11.07,2007-04-09 15:58:53
8734,1,290,18.33,2008-06-24 02:47:58
8735,2,282,12.89,2007-07-06 20:16:42
8736,1,536,19.47,2005-08-22 09:44:09
8737,2,581,18.01,2007-08-09 02:50:11
8738,1,321,10.38,2006-06-06 11:25:35
8739,1,846,18.21,2005-11-03 14:31:21
8740,2,401,19.39,2007-01-28 18:11:30
8741,1,710,15.88,2009-02-10 14:21:05
8742,2,938,6.77,2007-05-20 11:44:37
8743,2,780,14.93,2006-04-23 16:35:42
8744,3,994,17.78,2005-10-13 03:40:31
8745,1,305,6.16,2009-01-10 17:28:12
8746,2,414,14.02,2009-07-03 04:29:11
8747,3,77,9.59,2008-04-23 16:32:51
8748,2,705,7.48,2007-12-05 16:02:15
8749,2,807,11.69,2008-07-26 06:52:00
8750,1,382,7.46,2006-09-01 10:41:06
8751,1,794,10.8,2009-02-03 01:22:09
8752,1,582,7.23,2009-02-23 13:17:50
8753,1,65,7.41,2007-09-29 17:35:35
8754,3,496,9.57,2009-08-22 22:16:36
8755,2,182,15.85,2006-07-19 12:38:21
8756,2,339,6.81,2007-10-11 04:05:54
8757,3,148,14.7,2005-11-14 14:15:29
8758,2,29,8.69,2007-12-10 12:43:07
8759,2,223,6.21,2006-04-01 02:44:14
8760,2,388,7.04,2008-10-09 03:37:20
8761,3,580,11.57,2008-02-29 03:32:10
8762,3,357,15.94,2005-04-07 18:55:59
8763,1,347,19.09,2006-05-28 08:17:51
8764,3,210,9.02,2005-04-26 01:20:14
8765,2,345,19.34,2005-11-03 11:00:48
8766,2,159,7.39,2006-04-03 00:55:39
8767,1,144,19.22,2005-04-30 07:45:11
8768,3,875,12.32,2009-08-13 21:44:15
8769,2,853,15.75,2009-08-26 17:31:07
8770,2,971,15.24,2005-05-26 09:19:09
8771,3,373,5.79,2006-07-18 17:26:38
8772,1,160,17.96,2007-10-11 10:41:03
8773,2,888,8.18,2005-12-10 05:02:43
8774,1,40,14.39,2009-02-03 08:03:08
8775,2,186,6.12,2006-10-05 15:10:41
8776,1,545,16.65,2006-10-06 03:39:16
8777,2,812,15.79,2005-03-14 16:48:37
8778,2,856,14.34,2007-01-07 22:45:29
8779,3,317,18.53,2005-12-29 06:34:55
8780,1,788,5.75,2009-09-08 06:54:14
8781,1,164,13.44,2006-11-24 04:19:07
8782,3,481,11.61,2008-05-26 02:16:39
8783,1,915,9.49,2009-01-01 05:11:50
8784,1,123,16.11,2009-04-02 01:03:13
8785,1,224,5.59,2006-02-03 22:34:01
8786,3,616,10.26,2005-09-25 19:08:10
8787,1,800,14.9,2005-05-07 21:27:09
8788,3,681,15.52,2009-06-05 12:50:55
8789,1,208,14.03,2008-05-02 23:11:42
8790,2,542,7.79,2007-05-17 17:09:07
8791,3,677,6.31,2007-12-08 18:38:45
8792,2,700,15.88,2006-03-12 07:04:14
8793,2,582,11.03,2006-10-19 23:20:54
8794,1,939,8.51,2005-04-09 07:16:29
8795,1,641,16.55,2006-04-15 14:07:55
8796,2,184,9.42,2005-08-22 17:36:33
8797,1,117,14.53,2006-01-29 19:31:00
8798,2,237,16.13,2007-07-13 07:15:57
8799,1,466,19.9,2007-05-03 01:49:00
8800,1,389,11.31,2008-11-02 23:21:24
8801,1,115,16.44,2006-08-08 13:20:36
8802,1,899,10.25,2006-07-11 14:15:27
8803,3,415,13.11,2007-03-05 09:18:33
8804,3,427,12.33,2006-03-19 22:10:34
8805,1,384,19.11,2005-01-17 05:42:03
8806,1,21,7.61,2008-07-18 20:04:35
8807,2,976,6.45,2006-03-07 07:03:57
8808,1,859,19.8,2005-05-28 22:33:21
8809,1,821,16.24,2005-06-04 09:21:32
8810,3,494,16.49,2009-07-21 08:54:29
8811,2,860,9.45,2009-01-21 17:07:37
8812,3,490,8.2,2006-04-16 19:39:15
8813,2,415,16.86,2009-06-19 23:24:21
8814,2,762,13.11,2009-04-05 16:09:26
8815,2,350,7.51,2008-09-05 11:44:47
8816,2,424,10.33,2009-11-11 04:40:14
8817,2,980,9.27,2008-07-14 01:32:23
8818,3,666,19.8,2008-01-18 21:25:40
8819,3,942,8.53,2006-04-30 10:44:39
8820,2,17,12.3,2006-07-26 15:02:46
8821,2,95,16.67,2007-01-14 08:41:53
8822,3,466,11.5,2008-06-16 03:01:21
8823,1,655,9.39,2006-08-13 06:52:36
8824,3,516,6.73,2007-07-16 23:38:13
8825,3,849,8.66,2008-08-17 05:46:02
8826,3,117,16.29,2005-09-20 01:24:30
8827,2,821,15.61,2007-10-26 23:28:29
8828,1,334,11.89,2007-02-13 11:52:48
8829,1,552,16.17,2008-01-06 05:31:38
8830,1,373,14.46,2006-04-09 08:05:39
8831,1,191,19.23,2005-01-03 20:13:57
8832,1,112,11.03,2009-08-07 00:31:45
8833,2,820,16.14,2007-02-05 11:41:22
8834,1,513,11.88,2007-10-24 00:34:31
8835,2,791,7.91,2006-05-01 08:51:50
8836,1,984,10.97,2007-06-08 08:07:49
8837,1,933,10.48,2007-12-07 12:51:42
8838,3,404,9.34,2006-10-20 01:49:05
8839,3,959,6.72,2005-02-14 03:15:31
8840,2,198,10.07,2005-01-21 05:00:04
8841,1,430,7.64,2007-02-15 18:19:37
8842,2,130,8.02,2009-11-19 05:15:16
8843,2,947,18.55,2007-10-25 04:44:13
8844,1,557,19.68,2007-07-16 19:03:54
8845,1,870,9.79,2007-01-05 05:07:35
8846,1,241,13.79,2008-11-14 13:27:49
8847,3,332,14.37,2007-11-23 22:59:41
8848,1,568,14.99,2009-03-17 20:50:37
8849,2,191,11.48,2009-04-25 16:01:48
8850,3,577,12.34,2006-06-04 11:57:49
8851,2,665,10.79,2005-11-18 20:03:42
8852,2,433,13.21,2009-05-10 06:07:46
8853,1,908,10.23,2005-02-09 00:21:05
8854,2,425,18.19,2005-12-24 09:12:05
8855,3,988,17.64,2008-05-06 21:14:37
8856,2,287,5.62,2006-06-24 11:20:15
8857,1,897,13.94,2005-10-23 04:54:43
8858,2,588,16.75,2006-05-19 15:17:27
8859,1,905,17.06,2007-03-19 16:36:27
8860,1,798,7.05,2008-08-22 23:14:02
8861,3,487,18.8,2005-08-08 15:03:33
8862,2,574,15.34,2006-05-21 07:36:36
8863,3,250,6.36,2005-08-14 03:42:39
8864,2,788,19.95,2008-10-13 11:28:14
8865,2,242,14.15,2008-02-10 20:43:20
8866,2,317,17.71,2007-01-02 06:21:27
8867,3,22,9.29,2005-05-13 15:19:40
8868,2,149,6.53,2008-01-20 14:35:31
8869,3,964,10.61,2007-10-02 19:31:53
8870,1,126,13.67,2005-05-03 13:43:17
8871,3,665,12.64,2005-10-13 13:35:58
8872,1,667,5.75,2006-05-25 10:28:30
8873,1,524,13.28,2005-04-01 20:02:28
8874,3,810,13.84,2005-02-24 06:43:08
8875,3,412,6.1,2005-08-27 06:16:14
8876,2,521,19.1,2007-08-20 02:18:00
8877,3,517,9.17,2005-06-06 17:38:28
8878,3,229,10.53,2006-04-24 20:42:03
8879,2,202,19.35,2005-06-13 16:37:41
8880,3,444,16.46,2007-05-17 13:04:45
8881,1,393,12.36,2008-05-01 02:18:51
8882,1,864,5.76,2009-02-03 16:40:02
8883,2,903,14.35,2009-06-13 21:39:12
8884,2,871,7.92,2007-03-18 18:23:00
8885,3,466,16.28,2005-08-24 17:42:13
8886,2,884,5.51,2008-11-05 18:07:38
8887,3,583,18.4,2005-02-22 23:38:29
8888,1,565,12.52,2007-06-27 20:58:56
8889,2,299,8.02,2006-12-30 00:32:13
8890,3,291,12.13,2008-10-31 05:15:50
8891,3,139,18.42,2005-02-26 17:43:55
8892,1,358,11.76,2009-12-12 16:46:04
8893,2,264,7.68,2007-04-30 08:55:36
8894,3,479,6.86,2007-11-09 03:21:02
8895,3,456,7.66,2007-05-30 06:44:24
8896,3,202,12.27,2009-03-14 21:05:52
8897,3,493,16.89,2007-09-13 08:13:16
8898,1,172,7.3,2005-12-13 21:57:11
8899,1,825,13.33,2007-02-16 12:19:37
8900,3,121,19.04,2008-10-06 00:54:19
8901,1,280,16.94,2007-03-16 04:41:19
8902,3,907,16.07,2008-11-24 05:58:54
8903,1,561,9.15,2007-05-07 05:21:25
8904,2,736,6.9,2006-12-19 08:46:10
8905,1,398,15.27,2006-01-09 08:48:48
8906,1,520,12.21,2009-05-22 07:13:05
8907,3,835,13.01,2008-10-04 09:35:12
8908,3,551,7.33,2005-04-03 22:59:18
8909,2,430,16.85,2007-11-03 23:25:49
8910,2,140,16.08,2008-04-18 14:47:33
8911,3,626,7.59,2009-08-03 05:55:39
8912,3,632,8.66,2006-03-01 02:10:04
8913,1,8,16.84,2008-10-17 08:26:26
8914,1,443,6.29,2005-03-10 22:47:13
8915,3,965,14.52,2009-08-07 08:51:59
8916,2,488,6.96,2007-03-25 20:11:58
8917,2,760,10.15,2007-11-15 03:49:53
8918,1,721,17.26,2008-10-09 02:58:13
8919,1,328,7.04,2005-09-22 19:49:28
8920,1,928,10.43,2008-04-16 13:57:22
8921,1,987,9.04,2005-06-08 06:05:11
8922,3,365,11.54,2006-07-31 03:09:02
8923,2,948,9.75,2009-08-26 19:40:45
8924,2,964,5.29,2007-09-02 19:37:14
8925,1,369,6.22,2009-03-22 00:11:12
8926,3,138,10.53,2005-10-27 08:19:59
8927,2,405,16.65,2006-09-16 05:09:00
8928,2,319,12.81,2008-07-15 04:07:48
8929,1,746,19.74,2005-11-29 12:59:01
8930,2,238,7.1,2006-03-27 13:31:30
8931,1,353,9.7,2007-10-30 21:05:40
8932,3,544,14.27,2007-07-19 18:46:27
8933,2,122,8.0,2006-10-23 01:23:15
8934,1,766,17.51,2009-12-04 12:23:33
8935,3,278,7.77,2006-03-08 04:13:01
8936,2,131,6.89,2008-12-10 12:53:39
8937,2,312,8.81,2006-12-09 12:36:52
